"Isolation_Group","Min.diff.new","collection.mon","collection.yr","AMR.genotypes","state","USregion","season","SNP.cluster.group","cc","weights"
"Environment",1,1,2018,"fosX=COMPLETE,lin=COMPLETE","USA:CA","west","winter","other",1,1.0000000000029
"Environment",9,1,2018,"fosX=COMPLETE,lin=COMPLETE","USA:CA","west","winter","other",1,1.0000000000029
"Environment",1,1,2018,"fosX=COMPLETE,lin=COMPLETE","USA:CA","west","winter","other",1,1.0000000000029
"Environment",1,12,2011,"fosX=COMPLETE,lin=COMPLETE","USA:CA","west","winter","other",1,1.0000000000029
"Environment",1,12,2011,"fosX=COMPLETE,lin=COMPLETE","USA:CA","west","winter","other",1,1.0000000000029
"Environment",9,6,2017,"fosX=COMPLETE,lin=COMPLETE","USA:NY","northeast","summer","other",1,1.0000000000029
"Environment",5,6,2017,"fosX=COMPLETE,lin=COMPLETE","USA:NY","northeast","summer","other",1,1.0000000000029
"Environment",5,6,2017,"fosX=COMPLETE,lin=COMPLETE","USA:NY","northeast","summer","other",1,1.0000000000029
"Environment",9,6,2018,"fosX=COMPLETE,lin=COMPLETE","USA:NY","northeast","summer","other",1,1.0000000000029
"Environment",21,3,2018,"abc-f=HMM,fosX=COMPLETE,lin=COMPLETE","USA:TX","south","spring","other",1,1.0000000000029
"Land_Animal",3,7,2011,"fosX=COMPLETE,lin=COMPLETE","USA:MD","south","summer","other",1,1.0000000000029
"Land_Animal",1,7,2011,"fosX=COMPLETE,lin=COMPLETE","USA:MD","south","summer","other",1,1.0000000000029
"Plants",8,3,2011,"fosX=COMPLETE,lin=COMPLETE","USA:GA","south","spring","other",1,1.0000000000029
"Plants",1,3,2011,"fosX=COMPLETE,lin=COMPLETE","USA:GA","south","spring","other",1,1.0000000000029
"Clinical/Human",26,12,2014,"abc-f=HMM,fosX=COMPLETE,lin=COMPLETE","USA","other","winter","other",1,1.0000000000029
"Clinical/Human",26,8,2016,"abc-f=HMM,fosX=COMPLETE,lin=COMPLETE","USA","other","summer","other",1,1.0000000000029
"Environment",5,7,2015,"fosX=COMPLETE,lin=COMPLETE","USA:OH","midwest","summer","other",1,1.0000000000029
"Clinical/Human",0,8,2014,"fosX=COMPLETE,lin=COMPLETE","USA","other","summer","other",1,1.0000000000029
"Land_Animal",0,9,2014,"fosX=COMPLETE,lin=COMPLETE","USA:MN","midwest","autumn","other",1,1.0000000000029
"Land_Animal",0,9,2014,"fosX=COMPLETE,lin=COMPLETE","USA:MN","midwest","autumn","other",1,1.0000000000029
"Plants",1,7,2012,"fosX=COMPLETE,lin=COMPLETE","USA:MD","south","summer","other",1,1.0000000000029
"Plants",1,7,2012,"fosX=COMPLETE,lin=COMPLETE","USA:MD","south","summer","other",1,1.0000000000029
"Plants",1,7,2012,"fosX=COMPLETE,lin=COMPLETE","USA:MD","south","summer","other",1,1.0000000000029
"Plants",2,7,2012,"fosX=COMPLETE,lin=COMPLETE","USA:MD","south","summer","other",1,1.0000000000029
"Clinical/Human",1,4,2015,"fosX=COMPLETE,lin=COMPLETE","USA","other","spring","other",1,1.0000000000029
"Clinical/Human",30,7,2017,"fosX=COMPLETE,lin=COMPLETE","USA","other","summer","other",1,1.0000000000029
"Clinical/Human",11,6,2017,"fosX=COMPLETE,lin=COMPLETE","USA","other","summer","other",1,1.0000000000029
"Clinical/Human",24,8,2018,"fosX=COMPLETE,lin=COMPLETE","USA","other","summer","other",1,1.0000000000029
"Environment",4,11,2013,"fosX=COMPLETE,fosX=PARTIAL,lin=COMPLETE","USA:CA","west","autumn","other",1,1.0000000000029
"Environment",2,4,2011,"fosX=COMPLETE,lin=COMPLETE","USA:CA","west","spring","other",1,1.0000000000029
"Environment",8,3,2011,"fosX=COMPLETE,lin=COMPLETE","USA:CA","west","spring","other",1,1.0000000000029
"Environment",2,3,2011,"fosX=COMPLETE,lin=COMPLETE","USA:CA","west","spring","other",1,1.0000000000029
"Clinical/Human",13,6,2014,"fosX=COMPLETE,lin=COMPLETE","USA","other","summer","other",1,1.0000000000029
"Clinical/Human",29,7,2013,"fosX=COMPLETE,lin=COMPLETE","USA","other","summer","other",1,1.0000000000029
"Clinical/Human",25,7,2015,"abc-f=HMM,fosX=COMPLETE,lin=COMPLETE","USA","other","summer","other",1,1.0000000000029
"Environment",12,10,2015,"fosX=COMPLETE,lin=COMPLETE","USA:WA","west","autumn","other",1,1.0000000000029
"Environment",4,9,2015,"fosX=COMPLETE,lin=COMPLETE","USA:WA","west","autumn","other",1,1.0000000000029
"Environment",29,3,2019,"fosX=COMPLETE,lin=COMPLETE","USA:CA","west","spring","other",1,1.0000000000029
"Plants",28,5,2019,"abc-f=HMM,fosX=COMPLETE,lin=COMPLETE","USA:CA","west","spring","other",1,1.0000000000029
"Plants",0,4,2021,"abc-f=HMM,fosX=COMPLETE,lin=COMPLETE","USA:NY","northeast","spring","other",1,1.0000000000029
"Plants",0,4,2021,"abc-f=HMM,fosX=COMPLETE,lin=COMPLETE","USA:NY","northeast","spring","other",1,1.0000000000029
"Environment",0,1,2021,"fosX=COMPLETE,lin=COMPLETE","USA:CA","west","winter","other",1,1.0000000000029
"Environment",1,1,2021,"fosX=COMPLETE,lin=COMPLETE","USA:CA","west","winter","other",1,1.0000000000029
"Environment",0,1,2021,"fosX=COMPLETE,lin=COMPLETE","USA:CA","west","winter","other",1,1.0000000000029
"Environment",0,1,2021,"fosX=COMPLETE,lin=COMPLETE","USA:CA","west","winter","other",1,1.0000000000029
"Land_Animal",0,6,2018,"fosX=COMPLETE,lin=COMPLETE","USA:OH","midwest","summer","other",1,1.0000000000029
"Environment",0,7,2018,"fosX=COMPLETE,lin=COMPLETE","USA:OH","midwest","summer","other",1,1.0000000000029
"Environment",1,7,2018,"fosX=COMPLETE,lin=COMPLETE","USA:OH","midwest","summer","other",1,1.0000000000029
"Environment",0,7,2018,"fosX=COMPLETE,lin=COMPLETE","USA:OH","midwest","summer","other",1,1.0000000000029
"Clinical/Human",29,5,2013,"abc-f=HMM,fosX=COMPLETE,lin=COMPLETE","USA","other","spring","other",1,1.0000000000029
"Clinical/Human",9,6,2015,"abc-f=HMM,fosX=COMPLETE,lin=COMPLETE","USA","other","summer","other",1,1.0000000000029
"Clinical/Human",9,6,2016,"abc-f=HMM,fosX=COMPLETE,lin=COMPLETE","USA","other","summer","other",1,1.0000000000029
"Clinical/Human",9,9,2016,"abc-f=HMM,fosX=COMPLETE,lin=COMPLETE","USA","other","autumn","other",1,1.0000000000029
"Aquatic_Animal",0,12,2013,"fosX=COMPLETE,lin=COMPLETE","USA:NY","northeast","winter","other",1,1.0000000000029
"Aquatic_Animal",0,12,2013,"fosX=COMPLETE,lin=COMPLETE","USA:NY","northeast","winter","other",1,1.0000000000029
"Aquatic_Animal",4,12,2013,"fosX=COMPLETE,lin=COMPLETE","USA:NY","northeast","winter","other",1,1.0000000000029
"Clinical/Human",2,9,2016,"abc-f=HMM,fosX=COMPLETE,lin=COMPLETE","USA","other","autumn","other",1,1.0000000000029
"Clinical/Human",1,9,2016,"abc-f=HMM,fosX=COMPLETE,lin=COMPLETE","USA","other","autumn","other",1,1.0000000000029
"Clinical/Human",0,11,2016,"fosX=COMPLETE,lin=COMPLETE","USA","other","autumn","other",1,1.0000000000029
"Clinical/Human",0,1,2017,"fosX=COMPLETE,lin=COMPLETE","USA","other","winter","other",1,1.0000000000029
"Clinical/Human",4,7,2017,"fosX=COMPLETE,lin=COMPLETE","USA","other","summer","other",1,1.0000000000029
"Land_Animal",0,11,2016,"fosX=COMPLETE,lin=COMPLETE","USA:GA","south","autumn","other",1,1.0000000000029
"Land_Animal",0,11,2016,"fosX=COMPLETE,lin=COMPLETE","USA:GA","south","autumn","other",1,1.0000000000029
"Land_Animal",0,11,2016,"fosX=COMPLETE,lin=COMPLETE","USA:GA","south","autumn","other",1,1.0000000000029
"Clinical/Human",0,12,2016,"fosX=COMPLETE,lin=COMPLETE","USA","other","winter","other",1,1.0000000000029
"Clinical/Human",28,7,2014,"fosX=COMPLETE,lin=COMPLETE","USA","other","summer","other",1,1.0000000000029
"Clinical/Human",26,9,2015,"fosX=COMPLETE,lin=COMPLETE","USA","other","autumn","other",1,1.0000000000029
"Plants",6,9,2015,"fosX=COMPLETE,lin=COMPLETE","USA:NY","northeast","autumn","other",1,1.0000000000029
"Plants",0,9,2015,"fosX=COMPLETE,lin=COMPLETE","USA:NY","northeast","autumn","other",1,1.0000000000029
"Plants",0,9,2015,"fosX=COMPLETE,lin=COMPLETE","USA:NY","northeast","autumn","other",1,1.0000000000029
"Clinical/Human",0,7,2015,"fosX=COMPLETE,lin=COMPLETE","USA","other","summer","other",1,1.0000000000029
"Clinical/Human",0,12,2015,"fosX=COMPLETE,lin=COMPLETE","USA:MA","northeast","winter","other",1,1.0000000000029
"Environment",5,9,2016,"fosX=COMPLETE,lin=COMPLETE","USA","other","autumn","other",1,1.0000000000029
"Environment",0,10,2015,"abc-f=HMM,fosX=COMPLETE,lin=COMPLETE,tet(M)=COMPLETE","USA:IA","midwest","autumn","other",1,1.0000000000029
"Environment",7,10,2015,"abc-f=HMM,fosX=COMPLETE,lin=COMPLETE,tet(M)=COMPLETE","USA:IA","midwest","autumn","other",1,1.0000000000029
"Environment",0,10,2015,"abc-f=HMM,fosX=COMPLETE,lin=COMPLETE,tet(M)=COMPLETE","USA:IA","midwest","autumn","other",1,1.0000000000029
"Clinical/Human",23,10,2015,"fosX=COMPLETE,lin=COMPLETE","USA","other","autumn","other",1,1.0000000000029
"Clinical/Human",2,10,2015,"fosX=COMPLETE,lin=COMPLETE","USA","other","autumn","other",1,1.0000000000029
"Clinical/Human",2,12,2015,"fosX=COMPLETE,lin=COMPLETE","USA","other","winter","other",1,1.0000000000029
"Clinical/Human",6,5,2017,"fosX=COMPLETE,lin=COMPLETE","USA","other","spring","other",1,1.0000000000029
"Aquatic_Animal",22,9,2014,"fosX=COMPLETE,lin=COMPLETE","USA:VA","south","autumn","other",1,1.0000000000029
"Plants",0,7,2014,"fosX=COMPLETE,lin=COMPLETE","USA:MN","midwest","summer","other",1,1.0000000000029
"Plants",0,7,2014,"fosX=COMPLETE,lin=COMPLETE","USA:MN","midwest","summer","other",1,1.0000000000029
"Plants",0,7,2014,"abc-f=HMM,fosX=COMPLETE,lin=COMPLETE","USA:CA","west","summer","other",1,1.0000000000029
"Plants",0,7,2014,"abc-f=HMM,fosX=COMPLETE,lin=COMPLETE","USA:CA","west","summer","other",1,1.0000000000029
"Plants",25,7,2014,"abc-f=HMM,fosX=COMPLETE,lin=COMPLETE","USA:CA","west","summer","other",1,1.0000000000029
"Aquatic_Animal",0,9,2014,"abc-f=HMM,fosX=COMPLETE,lin=COMPLETE","USA:NY","northeast","autumn","other",1,1.0000000000029
"Aquatic_Animal",0,9,2014,"abc-f=HMM,fosX=COMPLETE,lin=COMPLETE","USA:NY","northeast","autumn","other",1,1.0000000000029
"Aquatic_Animal",1,9,2014,"abc-f=HMM,fosX=COMPLETE,lin=COMPLETE","USA:NY","northeast","autumn","other",1,1.0000000000029
"Clinical/Human",8,7,2014,"abc-f=HMM,fosX=COMPLETE,lin=COMPLETE","USA","other","summer","other",1,1.0000000000029
"Clinical/Human",8,9,2015,"abc-f=HMM,fosX=COMPLETE,lin=COMPLETE","USA","other","autumn","other",1,1.0000000000029
"Clinical/Human",0,10,2014,"abc-f=HMM,fosX=COMPLETE,lin=COMPLETE","USA","other","autumn","other",1,1.0000000000029
"Clinical/Human",0,10,2014,"abc-f=HMM,fosX=COMPLETE,lin=COMPLETE","USA","other","autumn","other",1,1.0000000000029
"Clinical/Human",1,11,2015,"abc-f=HMM,fosX=COMPLETE,lin=COMPLETE","USA","other","autumn","other",1,1.0000000000029
"Plants",1,7,2013,"abc-f=HMM,fosX=COMPLETE,lin=COMPLETE","USA:IL","midwest","summer","other",1,1.0000000000029
"Plants",1,7,2013,"abc-f=HMM,fosX=COMPLETE,lin=COMPLETE","USA:IL","midwest","summer","other",1,1.0000000000029
"Clinical/Human",7,11,2013,"abc-f=HMM,fosX=COMPLETE,lin=COMPLETE","USA","other","autumn","other",1,1.0000000000029
"Clinical/Human",5,9,2014,"abc-f=HMM,fosX=COMPLETE,lin=COMPLETE","USA","other","autumn","other",1,1.0000000000029
"Environment",5,6,2014,"abc-f=HMM,fosX=COMPLETE,lin=COMPLETE","USA:CA","west","summer","other",1,1.0000000000029
"Environment",3,3,2014,"fosX=COMPLETE,lin=COMPLETE","USA:TX","south","spring","other",1,1.0000000000029
"Environment",11,10,2018,"fosX=COMPLETE,lin=COMPLETE","USA:NY","northeast","autumn","other",1,1.0000000000029
"Environment",20,7,2013,"fosX=COMPLETE,lin=COMPLETE","USA:CA","west","summer","other",1,1.0000000000029
"Environment",24,7,2013,"fosX=COMPLETE,lin=COMPLETE","USA:CA","west","summer","other",1,1.0000000000029
"Environment",20,7,2013,"fosX=COMPLETE,lin=COMPLETE","USA:CA","west","summer","other",1,1.0000000000029
"Environment",0,8,2013,"fosX=COMPLETE,lin=COMPLETE","USA:OH","midwest","summer","other",1,1.0000000000029
"Environment",0,8,2013,"fosX=COMPLETE,lin=COMPLETE","USA:OH","midwest","summer","other",1,1.0000000000029
"Environment",0,8,2013,"fosX=COMPLETE,lin=COMPLETE","USA:OH","midwest","summer","other",1,1.0000000000029
"Clinical/Human",0,1,2014,"abc-f=HMM,fosX=COMPLETE,lin=COMPLETE","USA","other","winter","other",1,1.0000000000029
"Clinical/Human",17,6,2015,"abc-f=HMM,fosX=COMPLETE,lin=COMPLETE","USA","other","summer","other",1,1.0000000000029
"Clinical/Human",19,2,2014,"fosX=COMPLETE,lin=COMPLETE,tet(M)=COMPLETE","USA","other","winter","other",1,1.0000000000029
"Clinical/Human",24,9,2018,"abc-f=HMM,fosX=COMPLETE,lin=COMPLETE,tet(M)=COMPLETE","USA","other","autumn","other",1,1.0000000000029
"Clinical/Human",4,8,2013,"fosX=COMPLETE,lin=COMPLETE","USA","other","summer","other",1,1.0000000000029
"Clinical/Human",3,2,2014,"fosX=COMPLETE,lin=COMPLETE","USA","other","winter","other",1,1.0000000000029
"Clinical/Human",0,7,2014,"fosX=COMPLETE,lin=COMPLETE,tet(M)=COMPLETE","USA","other","summer","other",1,1.0000000000029
"Clinical/Human",19,11,2016,"fosX=COMPLETE,lin=COMPLETE","USA","other","autumn","other",1,1.0000000000029
"Clinical/Human",10,3,2015,"abc-f=HMM,fosX=COMPLETE,lin=COMPLETE","USA","other","spring","other",1,1.0000000000029
"Plants",10,7,2016,"abc-f=HMM,fosX=COMPLETE,lin=COMPLETE","USA","other","summer","other",1,1.0000000000029
"Land_Animal",4,6,2018,"fosX=COMPLETE,lin=COMPLETE","USA:OH","midwest","summer","other",1,1.0000000000029
"Land_Animal",0,4,2019,"fosX=COMPLETE,lin=COMPLETE","USA:OH","midwest","spring","other",1,1.0000000000029
"Land_Animal",0,4,2019,"fosX=COMPLETE,lin=COMPLETE","USA:OH","midwest","spring","other",1,1.0000000000029
"Clinical/Human",30,2,2018,"fosX=COMPLETE,lin=COMPLETE","USA","other","winter","other",1,1.0000000000029
"Environment",27,4,2019,"fosX=COMPLETE,lin=COMPLETE","USA:ME","northeast","spring","other",1,1.0000000000029
"Land_Animal",11,1,2018,"fosX=COMPLETE,lin=COMPLETE","USA:IL","midwest","winter","other",1,1.0000000000029
"Environment",11,5,2018,"fosX=COMPLETE,lin=COMPLETE","USA:PA","northeast","spring","other",1,1.0000000000029
"Environment",14,6,2018,"fosX=COMPLETE,lin=COMPLETE","USA:PA","northeast","summer","other",1,1.0000000000029
"Environment",0,5,2018,"abc-f=HMM,fosX=COMPLETE,lin=COMPLETE","USA:PA","northeast","spring","other",1,1.0000000000029
"Environment",0,5,2018,"abc-f=HMM,fosX=COMPLETE,lin=COMPLETE","USA:PA","northeast","spring","other",1,1.0000000000029
"Environment",4,6,2018,"abc-f=HMM,fosX=COMPLETE,lin=COMPLETE","USA:PA","northeast","summer","other",1,1.0000000000029
"Environment",10,5,2018,"abc-f=HMM,fosX=COMPLETE,lin=COMPLETE","USA:PA","northeast","spring","other",1,1.0000000000029
"Environment",0,6,2018,"abc-f=HMM,fosX=COMPLETE,lin=COMPLETE","USA:PA","northeast","summer","other",1,1.0000000000029
"Environment",0,6,2018,"abc-f=HMM,fosX=COMPLETE,lin=COMPLETE","USA:PA","northeast","summer","other",1,1.0000000000029
"Environment",2,8,2018,"fosX=COMPLETE,lin=COMPLETE","USA:PA","northeast","summer","other",1,1.0000000000029
"Environment",0,3,2018,"fosX=COMPLETE,lin=COMPLETE","USA:PA","northeast","spring","other",1,1.0000000000029
"Environment",0,3,2018,"fosX=COMPLETE,lin=COMPLETE","USA:PA","northeast","spring","other",1,1.0000000000029
"Environment",0,3,2018,"fosX=COMPLETE,lin=COMPLETE","USA:PA","northeast","spring","other",1,1.0000000000029
"Environment",0,3,2018,"fosX=COMPLETE,lin=COMPLETE","USA:PA","northeast","spring","other",1,1.0000000000029
"Environment",0,3,2018,"fosX=COMPLETE,lin=COMPLETE","USA:PA","northeast","spring","other",1,1.0000000000029
"Environment",24,5,2015,"fosX=COMPLETE,lin=COMPLETE","USA:WA","west","spring","other",1,1.0000000000029
"Environment",21,9,2014,"fosX=COMPLETE,lin=COMPLETE","USA:NY","northeast","autumn","other",1,1.0000000000029
"Environment",17,11,2010,"fosX=COMPLETE,lin=COMPLETE","USA:NY","northeast","autumn","other",1,1.0000000000029
"Environment",17,11,2010,"fosX=COMPLETE,lin=COMPLETE","USA:NY","northeast","autumn","other",1,1.0000000000029
"Environment",14,1,2014,"fosX=COMPLETE,lin=COMPLETE","USA:OH","midwest","winter","other",1,1.0000000000029
"Environment",0,1,2014,"fosX=COMPLETE,lin=COMPLETE","USA:OH","midwest","winter","other",1,1.0000000000029
"Environment",0,1,2014,"fosX=COMPLETE,lin=COMPLETE","USA:OH","midwest","winter","other",1,1.0000000000029
"Environment",7,8,2017,"fosX=COMPLETE,lin=COMPLETE","USA","other","summer","other",1,1.0000000000029
"Clinical/Human",13,6,2018,"abc-f=HMM,fosX=COMPLETE,lin=COMPLETE","USA","other","summer","other",1,1.0000000000029
"Land_Animal",6,5,2014,"abc-f=HMM,fosX=COMPLETE,lin=COMPLETE","USA:NC","south","spring","other",1,1.0000000000029
"Environment",0,9,2017,"fosX=COMPLETE,lin=COMPLETE","USA:OH","midwest","autumn","other",1,1.0000000000029
"Land_Animal",0,9,2017,"fosX=COMPLETE,lin=COMPLETE","USA:OH","midwest","autumn","other",1,1.0000000000029
"Land_Animal",0,9,2017,"fosX=COMPLETE,lin=COMPLETE","USA:OH","midwest","autumn","other",1,1.0000000000029
"Environment",13,7,2021,"abc-f=HMM,fosX=COMPLETE,lin=COMPLETE","USA:CA","west","summer","other",1,1.0000000000029
"Environment",15,7,2021,"abc-f=HMM,fosX=COMPLETE,lin=COMPLETE","USA:CA","west","summer","other",1,1.0000000000029
"Environment",13,7,2021,"abc-f=HMM,fosX=COMPLETE,lin=COMPLETE","USA:CA","west","summer","other",1,1.0000000000029
"Environment",1,3,2018,"fosX=COMPLETE,lin=COMPLETE","USA:OH","midwest","spring","other",1,1.0000000000029
"Environment",0,3,2018,"fosX=COMPLETE,lin=COMPLETE","USA:OH","midwest","spring","other",1,1.0000000000029
"Environment",0,3,2018,"fosX=COMPLETE,lin=COMPLETE","USA:OH","midwest","spring","other",1,1.0000000000029
"Environment",2,3,2018,"fosX=COMPLETE,lin=COMPLETE","USA:OH","midwest","spring","other",1,1.0000000000029
"Environment",2,3,2018,"fosX=COMPLETE,lin=COMPLETE","USA:OH","midwest","spring","other",1,1.0000000000029
"Environment",2,3,2018,"fosX=COMPLETE,lin=COMPLETE","USA:OH","midwest","spring","other",1,1.0000000000029
"Environment",11,8,2017,"fosX=COMPLETE,lin=COMPLETE","USA:MA","northeast","summer","other",1,1.0000000000029
"Land_Animal",0,4,2022,"fosX=COMPLETE,lin=COMPLETE","USA:MA","northeast","spring","other",1,1.0000000000029
"Land_Animal",0,4,2022,"fosX=COMPLETE,lin=COMPLETE","USA:MA","northeast","spring","other",1,1.0000000000029
"Environment",6,4,2022,"fosX=COMPLETE,lin=COMPLETE","USA:FL","south","spring","other",1,1.0000000000029
"Environment",6,4,2022,"fosX=COMPLETE,lin=COMPLETE","USA:FL","south","spring","other",1,1.0000000000029
"Environment",18,4,2022,"fosX=COMPLETE,lin=COMPLETE","USA:FL","south","spring","other",1,1.0000000000029
"Plants",0,3,2022,"fosX=COMPLETE,lin=COMPLETE","USA:CA","west","spring","other",1,1.0000000000029
"Plants",0,3,2022,"fosX=COMPLETE,lin=COMPLETE","USA:CA","west","spring","other",1,1.0000000000029
"Land_Animal",0,5,2022,"fosX=COMPLETE,lin=COMPLETE","USA:NY","northeast","spring","other",1,1.0000000000029
"Land_Animal",0,5,2022,"fosX=COMPLETE,lin=COMPLETE","USA:NY","northeast","spring","other",1,1.0000000000029
"Environment",3,10,2022,"abc-f=HMM,fosX=COMPLETE,lin=COMPLETE","USA:NY","northeast","autumn","other",1,1.0000000000029
"Environment",3,10,2022,"abc-f=HMM,fosX=COMPLETE,lin=COMPLETE","USA:NY","northeast","autumn","other",1,1.0000000000029
"Environment",1,10,2022,"fosX=COMPLETE,lin=COMPLETE","USA:PA","northeast","autumn","other",1,1.0000000000029
"Environment",0,10,2022,"fosX=COMPLETE,lin=COMPLETE","USA:PA","northeast","autumn","other",1,1.0000000000029
"Clinical/Human",21,3,2017,"abc-f=HMM,fosX=COMPLETE,lin=COMPLETE","USA","other","spring","other",1,1.0000000000029
"Environment",21,5,2017,"abc-f=HMM,fosX=COMPLETE,lin=COMPLETE","USA:CT","northeast","spring","other",1,1.0000000000029
"Environment",1,11,2012,"abc-f=HMM,fosX=COMPLETE,lin=COMPLETE","USA:PA","northeast","autumn","other",1,1.0000000000029
"Environment",1,11,2012,"abc-f=HMM,fosX=COMPLETE,lin=COMPLETE","USA:PA","northeast","autumn","other",1,1.0000000000029
"Environment",7,2,2011,"fosX=COMPLETE,lin=COMPLETE","USA:MN","midwest","winter","other",1,1.0000000000029
"Environment",7,3,2017,"fosX=COMPLETE,lin=COMPLETE","USA:MN","midwest","spring","other",1,1.0000000000029
"Environment",9,8,2015,"fosX=COMPLETE,lin=COMPLETE","USA:TX","south","summer","other",1,1.0000000000029
"Plants",2,7,2014,"fosX=COMPLETE,lin=COMPLETE","USA:CA","west","summer","other",1,1.0000000000029
"Plants",2,7,2014,"fosX=COMPLETE,lin=COMPLETE","USA:CA","west","summer","other",1,1.0000000000029
"Clinical/Human",1,2,2017,"fosX=COMPLETE,lin=COMPLETE","USA","other","winter","other",1,1.0000000000029
"Clinical/Human",9,4,2016,"abc-f=HMM,fosX=COMPLETE,lin=COMPLETE","USA","other","spring","other",1,1.0000000000029
"Plants",9,6,2016,"abc-f=HMM,fosX=COMPLETE,lin=COMPLETE","USA:PA","northeast","summer","other",1,1.0000000000029
"Environment",2,5,2016,"fosX=COMPLETE,lin=COMPLETE","USA:WA","west","spring","other",1,1.0000000000029
"Environment",2,5,2016,"fosX=COMPLETE,lin=COMPLETE","USA:WA","west","spring","other",1,1.0000000000029
"Environment",3,3,2013,"abc-f=HMM,fosX=COMPLETE,lin=COMPLETE","USA:MN","midwest","spring","other",1,1.0000000000029
"Land_Animal",2,5,2016,"fosX=COMPLETE,lin=COMPLETE","USA:WV","south","spring","other",1,1.0000000000029
"Land_Animal",2,5,2016,"fosX=COMPLETE,lin=COMPLETE","USA:WV","south","spring","other",1,1.0000000000029
"Clinical/Human",28,8,2015,"abc-f=HMM,fosX=COMPLETE,lin=COMPLETE","USA","other","summer","other",1,1.0000000000029
"Plants",28,10,2017,"abc-f=HMM,fosX=COMPLETE,lin=COMPLETE","USA:WA","west","autumn","other",1,1.0000000000029
"Aquatic_Animal",3,7,2010,"fosX=COMPLETE,lin=COMPLETE","USA:FL","south","summer","other",1,1.0000000000029
"Aquatic_Animal",3,8,2010,"fosX=COMPLETE,lin=COMPLETE","USA:FL","south","summer","other",1,1.0000000000029
"Clinical/Human",32,8,2017,"fosX=COMPLETE,lin=COMPLETE","USA","other","summer","other",1,1.0000000000029
"Clinical/Human",4,7,2015,"fosX=COMPLETE,lin=COMPLETE","USA","other","summer","other",1,1.0000000000029
"Clinical/Human",4,8,2015,"fosX=COMPLETE,lin=COMPLETE","USA","other","summer","other",1,1.0000000000029
"Land_Animal",9,2,2017,"fosX=COMPLETE,lin=COMPLETE","USA:NJ","northeast","winter","other",1,1.0000000000029
"Plants",0,1,2013,"fosX=COMPLETE,lin=COMPLETE","USA:MD","south","winter","other",1,1.0000000000029
"Plants",0,1,2013,"fosX=COMPLETE,lin=COMPLETE","USA:MD","south","winter","other",1,1.0000000000029
"Plants",2,11,2012,"fosX=COMPLETE,lin=COMPLETE","USA:MD","south","autumn","other",1,1.0000000000029
"Land_Animal",2,1,2013,"fosX=COMPLETE,lin=COMPLETE","USA:MD","south","winter","other",1,1.0000000000029
"Land_Animal",0,3,2013,"abc-f=HMM,fosX=COMPLETE,lin=COMPLETE","USA:AK","west","spring","other",1,1.0000000000029
"Land_Animal",0,3,2013,"abc-f=HMM,fosX=COMPLETE,lin=COMPLETE","USA:AK","west","spring","other",1,1.0000000000029
"Plants",0,6,2014,"fosX=COMPLETE,lin=COMPLETE","USA:AZ","west","summer","other",1,1.0000000000029
"Clinical/Human",31,8,2016,"fosX=COMPLETE,lin=COMPLETE","USA","other","summer","other",1,1.0000000000029
"Plants",0,6,2014,"fosX=COMPLETE,lin=COMPLETE","USA:AZ","west","summer","other",1,1.0000000000029
"Plants",0,6,2014,"fosX=COMPLETE,lin=COMPLETE","USA:AZ","west","summer","other",1,1.0000000000029
"Plants",0,6,2014,"fosX=COMPLETE,lin=COMPLETE","USA:AZ","west","summer","other",1,1.0000000000029
"Clinical/Human",1,6,2014,"abc-f=HMM,fosX=COMPLETE,lin=COMPLETE","USA","other","summer","other",1,1.0000000000029
"Environment",1,6,2012,"fosX=COMPLETE,lin=COMPLETE","USA:UT","west","summer","other",1,1.0000000000029
"Environment",1,6,2012,"fosX=COMPLETE,lin=COMPLETE","USA:UT","west","summer","other",1,1.0000000000029
"Clinical/Human",31,9,2013,"fosX=COMPLETE,lin=COMPLETE","USA","other","autumn","other",1,1.0000000000029
"Environment",32,7,2012,"fosX=COMPLETE,lin=COMPLETE","USA:MA","northeast","summer","other",1,1.0000000000029
"Environment",19,9,2015,"fosX=COMPLETE,lin=COMPLETE","USA:WA","west","autumn","other",1,1.0000000000029
"Environment",0,5,2014,"abc-f=HMM,fosX=COMPLETE,lin=COMPLETE","USA:NY","northeast","spring","other",1,1.0000000000029
"Clinical/Human",1,5,2014,"abc-f=HMM,fosX=COMPLETE,lin=COMPLETE","USA:NY","northeast","spring","other",1,1.0000000000029
"Clinical/Human",0,5,2014,"abc-f=HMM,fosX=COMPLETE,lin=COMPLETE","USA:NY","northeast","spring","other",1,1.0000000000029
"Environment",10,10,2012,"fosX=COMPLETE,lin=COMPLETE","USA:CA","west","autumn","other",1,1.0000000000029
"Environment",10,9,2012,"fosX=COMPLETE,lin=COMPLETE","USA:CA","west","autumn","other",1,1.0000000000029
"Environment",11,2,2013,"fosX=COMPLETE,lin=COMPLETE","USA:CA","west","winter","other",1,1.0000000000029
"Environment",23,5,2014,"fosX=COMPLETE,lin=COMPLETE","USA:NY","northeast","spring","other",1,1.0000000000029
"Environment",0,5,2021,"fosX=COMPLETE,lin=COMPLETE","USA:NY","northeast","spring","other",1,1.0000000000029
"Environment",0,5,2021,"fosX=COMPLETE,lin=COMPLETE","USA:NY","northeast","spring","other",1,1.0000000000029
"Environment",7,5,2021,"fosX=COMPLETE,lin=COMPLETE","USA:NY","northeast","spring","other",1,1.0000000000029
